ip,method,url,status,size
192.168.1.23,GET,/cart,404,2991
192.168.1.130,GET,/products,404,1608
192.168.1.137,POST,/login,404,3496
192.168.1.176,GET,/login,200,3969
192.168.1.221,PUT,/products,404,1915
192.168.1.207,GET,/products,404,3476
192.168.1.254,POST,/home,200,466
192.168.1.44,GET,/login,200,2363
192.168.1.34,PUT,/login,500,4237
192.168.1.244,PUT,/home,200,4260
192.168.1.230,GET,/products,200,1459
192.168.1.146,POST,/products,200,386
192.168.1.51,GET,/login,404,1779
192.168.1.207,GET,/home,200,2822
192.168.1.122,PUT,/cart,404,1089
192.168.1.15,PUT,/cart,404,859
192.168.1.129,GET,/login,200,4639
192.168.1.17,GET,/home,404,489
192.168.1.75,POST,/products,200,1869
192.168.1.183,PUT,/products,200,502
192.168.1.13,PUT,/products,404,1575
192.168.1.69,POST,/products,200,2163
192.168.1.236,GET,/products,404,1524
192.168.1.17,GET,/home,404,2811
192.168.1.219,GET,/products,200,3730
192.168.1.144,PUT,/products,500,2676
192.168.1.44,GET,/cart,404,2141
192.168.1.189,GET,/products,200,2508
192.168.1.127,GET,/cart,500,4904
192.168.1.52,GET,/home,200,1225
192.168.1.199,GET,/home,200,4818
192.168.1.33,POST,/cart,500,4224
192.168.1.198,GET,/home,500,4290
192.168.1.127,POST,/login,404,2053
192.168.1.84,PUT,/login,200,4899
192.168.1.204,PUT,/cart,200,3716
192.168.1.253,GET,/cart,200,3874
192.168.1.166,POST,/home,200,3361
192.168.1.214,POST,/home,404,3719
192.168.1.114,POST,/products,200,1467
192.168.1.46,GET,/products,200,4560
192.168.1.21,PUT,/login,200,2124
192.168.1.191,PUT,/home,200,2770
192.168.1.173,POST,/products,404,3843
192.168.1.231,GET,/home,200,2231
192.168.1.209,POST,/cart,404,4684
192.168.1.142,GET,/home,404,2417
192.168.1.202,PUT,/login,500,1010
192.168.1.8,PUT,/home,200,1333
192.168.1.141,POST,/cart,500,1466
192.168.1.192,POST,/home,500,4484
192.168.1.209,GET,/cart,200,4298
192.168.1.77,PUT,/cart,200,4454
192.168.1.156,POST,/products,500,2709
192.168.1.42,PUT,/products,200,2565
192.168.1.222,POST,/products,404,1430
192.168.1.158,GET,/cart,500,4813
192.168.1.36,PUT,/cart,500,4481
192.168.1.113,PUT,/login,200,2035
192.168.1.77,PUT,/cart,200,2560
192.168.1.143,PUT,/home,200,4467
192.168.1.14,PUT,/cart,404,2938
192.168.1.171,POST,/login,200,1070
192.168.1.145,POST,/cart,200,2103
192.168.1.229,GET,/products,200,257
192.168.1.76,PUT,/products,200,2961
192.168.1.92,POST,/login,404,279
192.168.1.181,PUT,/home,200,3058
192.168.1.198,GET,/login,500,2220
192.168.1.103,PUT,/products,200,2597
192.168.1.17,GET,/login,200,3207
192.168.1.175,GET,/home,200,4857
192.168.1.39,POST,/cart,500,238
192.168.1.226,GET,/products,404,1818
192.168.1.12,GET,/products,200,3693
192.168.1.34,PUT,/cart,500,1175
192.168.1.168,POST,/home,200,480
192.168.1.124,PUT,/login,500,2066
192.168.1.12,PUT,/home,500,3526
192.168.1.75,GET,/login,200,4893
192.168.1.12,POST,/cart,200,962
192.168.1.171,GET,/home,500,2738
192.168.1.249,GET,/login,200,3567
192.168.1.12,GET,/cart,200,206
192.168.1.116,GET,/home,200,3248
192.168.1.233,GET,/login,404,3213
192.168.1.235,PUT,/login,200,4584
192.168.1.221,GET,/products,500,765
192.168.1.126,POST,/products,200,528
192.168.1.208,POST,/login,404,4820
192.168.1.84,POST,/products,200,4993
192.168.1.44,POST,/home,500,442
192.168.1.136,GET,/login,200,431
192.168.1.65,POST,/products,200,4232
192.168.1.136,GET,/login,200,4620
192.168.1.247,GET,/login,500,1473
192.168.1.44,PUT,/login,200,951
192.168.1.19,PUT,/login,500,1294
192.168.1.37,PUT,/products,200,383
192.168.1.76,POST,/login,404,3268
192.168.1.112,POST,/home,500,4768
192.168.1.108,GET,/products,500,3964
192.168.1.206,PUT,/home,404,2584
192.168.1.69,POST,/home,500,4587
192.168.1.236,GET,/products,200,3592
192.168.1.64,GET,/products,200,1965
192.168.1.228,GET,/login,404,1025
192.168.1.158,PUT,/products,200,2434
192.168.1.126,GET,/login,404,325
192.168.1.57,PUT,/home,200,4911
192.168.1.170,POST,/products,404,1519
192.168.1.140,POST,/products,500,321
192.168.1.247,POST,/login,500,2860
192.168.1.40,PUT,/home,200,1572
192.168.1.36,PUT,/products,200,4837
192.168.1.60,PUT,/cart,500,4865
192.168.1.193,GET,/products,500,2794
192.168.1.39,GET,/cart,500,298
192.168.1.188,PUT,/home,200,3330
192.168.1.149,GET,/home,200,1839
192.168.1.56,PUT,/products,200,4312
192.168.1.26,PUT,/products,200,1757
192.168.1.148,GET,/cart,404,3526
192.168.1.33,POST,/products,200,367
192.168.1.115,PUT,/login,200,1524
192.168.1.50,PUT,/products,404,2388
192.168.1.74,POST,/login,500,2267
192.168.1.198,POST,/login,200,441
192.168.1.158,POST,/home,500,1774
192.168.1.25,POST,/login,500,1945
192.168.1.70,PUT,/login,200,213
192.168.1.178,POST,/login,404,4831
192.168.1.219,POST,/home,200,1738
192.168.1.167,PUT,/login,404,3226
192.168.1.64,POST,/home,200,1944
192.168.1.156,GET,/login,404,4036
192.168.1.12,POST,/cart,200,1792
192.168.1.19,POST,/products,500,3612
192.168.1.118,PUT,/cart,200,4341
192.168.1.120,GET,/cart,200,2775
192.168.1.181,GET,/login,200,711
192.168.1.240,GET,/login,200,3575
192.168.1.182,PUT,/login,404,1409
192.168.1.254,POST,/home,500,278
192.168.1.83,PUT,/cart,200,2700
192.168.1.142,PUT,/login,200,4690
192.168.1.221,POST,/products,200,3151
192.168.1.30,PUT,/home,404,2222
192.168.1.73,GET,/login,200,3426
192.168.1.123,GET,/login,500,3126
192.168.1.81,POST,/products,200,2735
192.168.1.118,PUT,/home,500,2590
192.168.1.109,GET,/login,200,3169
192.168.1.187,PUT,/products,200,1333
192.168.1.231,GET,/home,200,1367
192.168.1.185,PUT,/cart,200,1296
192.168.1.61,POST,/login,200,470
192.168.1.17,GET,/home,500,3664
192.168.1.185,GET,/login,200,3385
192.168.1.108,GET,/cart,200,1160
192.168.1.151,GET,/login,200,3981
192.168.1.113,PUT,/products,200,2034
192.168.1.42,PUT,/cart,200,4653
192.168.1.231,GET,/cart,200,2669
192.168.1.119,POST,/cart,200,2445
192.168.1.20,POST,/cart,200,2625
192.168.1.73,POST,/products,200,2678
192.168.1.209,POST,/home,200,2774
192.168.1.123,POST,/login,500,2179
192.168.1.251,POST,/home,404,2078
192.168.1.238,POST,/login,404,1123
192.168.1.220,PUT,/login,404,2689
192.168.1.51,PUT,/products,500,216
192.168.1.52,POST,/products,404,1580
192.168.1.33,PUT,/login,200,2816
192.168.1.250,POST,/home,200,1493
192.168.1.151,PUT,/home,200,2614
192.168.1.18,PUT,/home,500,3495
192.168.1.227,PUT,/cart,200,1067
192.168.1.63,PUT,/products,500,2460
192.168.1.162,POST,/login,404,4693
192.168.1.134,PUT,/cart,500,3017
192.168.1.188,POST,/cart,404,1223
192.168.1.239,GET,/login,200,818
192.168.1.244,POST,/home,200,2894
192.168.1.18,POST,/login,500,1568
192.168.1.191,POST,/home,500,3573
192.168.1.98,PUT,/home,200,4395
192.168.1.168,PUT,/login,404,3616
192.168.1.52,GET,/cart,200,4465
192.168.1.195,GET,/login,200,2313
192.168.1.66,PUT,/cart,404,925
192.168.1.203,GET,/cart,500,4313
192.168.1.230,POST,/products,200,4846
192.168.1.226,POST,/login,200,4575
192.168.1.245,GET,/login,500,3889
192.168.1.135,PUT,/products,200,4008
192.168.1.232,PUT,/products,500,2969
192.168.1.250,PUT,/cart,200,927
192.168.1.169,PUT,/cart,200,3786
192.168.1.214,PUT,/home,200,798
192.168.1.108,GET,/products,500,1922
192.168.1.58,POST,/home,200,1509
192.168.1.22,GET,/cart,500,3896
192.168.1.169,POST,/cart,200,2298
192.168.1.108,GET,/cart,200,4942
192.168.1.57,GET,/login,200,2236
192.168.1.149,POST,/cart,200,295
192.168.1.188,PUT,/home,200,3464
192.168.1.244,POST,/login,200,664
192.168.1.228,POST,/home,200,938
192.168.1.178,PUT,/home,200,937
192.168.1.15,GET,/cart,200,3073
192.168.1.248,GET,/home,200,306
192.168.1.204,POST,/cart,200,2225
192.168.1.36,GET,/home,500,2009
192.168.1.6,GET,/login,200,4389
192.168.1.33,GET,/products,200,4379
192.168.1.71,PUT,/cart,200,1989
192.168.1.99,POST,/home,500,1472
192.168.1.57,POST,/cart,404,293
192.168.1.224,POST,/products,200,998
192.168.1.105,GET,/home,404,1023
192.168.1.239,GET,/products,200,828
192.168.1.173,POST,/cart,404,2452
192.168.1.148,POST,/home,200,527
192.168.1.148,POST,/cart,404,4649
192.168.1.100,GET,/login,200,241
192.168.1.159,GET,/login,200,4429
192.168.1.216,PUT,/products,404,2883
192.168.1.109,PUT,/home,200,2787
192.168.1.87,GET,/products,404,660
192.168.1.86,GET,/login,200,757
192.168.1.43,POST,/login,200,1117
192.168.1.84,POST,/login,200,966
192.168.1.72,PUT,/login,404,2975
192.168.1.182,PUT,/home,200,2757
192.168.1.95,POST,/login,200,2498
192.168.1.71,PUT,/home,500,1112
192.168.1.42,PUT,/home,500,778
192.168.1.229,PUT,/home,200,1814
192.168.1.225,POST,/login,200,394
192.168.1.24,POST,/cart,200,1843
192.168.1.28,GET,/login,200,4587
192.168.1.64,PUT,/login,200,3039
192.168.1.112,PUT,/products,200,4866
192.168.1.160,PUT,/login,500,2792
192.168.1.133,PUT,/cart,200,3514
192.168.1.121,PUT,/login,404,4468
192.168.1.203,GET,/cart,500,4346
192.168.1.142,POST,/home,200,3194
192.168.1.202,POST,/products,404,4497
192.168.1.84,GET,/login,500,219
192.168.1.99,POST,/login,200,1002
192.168.1.28,POST,/home,200,2772
192.168.1.168,POST,/home,200,3368
192.168.1.55,GET,/cart,200,2753
192.168.1.239,PUT,/home,500,1703
192.168.1.71,POST,/cart,200,4222
192.168.1.159,GET,/login,200,598
192.168.1.65,GET,/cart,500,3728
192.168.1.224,POST,/login,500,3204
192.168.1.43,GET,/cart,200,3354
192.168.1.64,PUT,/home,500,3904
192.168.1.125,POST,/cart,200,4448
192.168.1.21,PUT,/login,200,878
192.168.1.160,PUT,/products,200,396
192.168.1.12,GET,/products,200,3257
192.168.1.46,POST,/home,200,1915
192.168.1.246,PUT,/products,200,1819
192.168.1.116,POST,/products,500,2958
192.168.1.33,PUT,/login,404,910
192.168.1.15,GET,/login,200,4531
192.168.1.26,PUT,/home,200,2666
192.168.1.62,GET,/products,500,3804
192.168.1.18,POST,/login,404,4239
192.168.1.136,POST,/cart,404,328
192.168.1.250,PUT,/products,200,3446
192.168.1.83,POST,/cart,200,1078
192.168.1.31,GET,/products,200,2768
192.168.1.121,PUT,/login,200,3889
192.168.1.236,GET,/login,404,3669
192.168.1.10,GET,/home,404,4838
192.168.1.253,PUT,/login,500,229
192.168.1.55,GET,/products,200,2148
192.168.1.35,GET,/home,200,245
192.168.1.152,GET,/cart,200,4301
192.168.1.90,GET,/login,200,1311
192.168.1.254,PUT,/products,200,3155
192.168.1.191,GET,/home,200,2480
192.168.1.234,PUT,/home,200,2233
192.168.1.113,GET,/login,200,3159
192.168.1.130,GET,/products,500,4111
192.168.1.87,POST,/products,200,2844
192.168.1.241,POST,/cart,200,3241
192.168.1.225,PUT,/login,200,3272
192.168.1.209,POST,/cart,200,2503
192.168.1.156,PUT,/home,500,940
192.168.1.194,GET,/cart,200,4815
192.168.1.28,PUT,/products,500,300
192.168.1.137,POST,/cart,200,2550
192.168.1.243,PUT,/cart,500,2162
192.168.1.50,GET,/products,200,2031
192.168.1.193,PUT,/cart,200,3255
192.168.1.163,GET,/cart,200,1136
192.168.1.154,GET,/home,500,1522
192.168.1.134,GET,/cart,500,4937
192.168.1.192,GET,/login,200,3008
192.168.1.133,PUT,/login,500,4379
192.168.1.179,GET,/cart,200,487
192.168.1.249,PUT,/login,404,3182
192.168.1.160,POST,/home,404,985
192.168.1.58,POST,/products,200,3689
192.168.1.23,GET,/login,404,4962
192.168.1.90,POST,/cart,200,588
192.168.1.9,POST,/products,200,4429
192.168.1.82,GET,/login,200,4296
192.168.1.248,POST,/home,200,2357
192.168.1.164,POST,/login,200,2906
192.168.1.82,PUT,/products,404,2482
192.168.1.177,PUT,/products,404,2735
192.168.1.153,GET,/cart,200,2052
192.168.1.10,POST,/login,200,2738
192.168.1.104,PUT,/home,404,1900
192.168.1.218,POST,/home,200,1664
192.168.1.184,PUT,/login,200,2191
192.168.1.53,GET,/cart,200,4636
192.168.1.113,POST,/home,500,1679
192.168.1.131,POST,/login,200,1806
192.168.1.169,GET,/home,200,636
192.168.1.94,PUT,/home,200,3352
192.168.1.124,PUT,/login,200,1117
192.168.1.170,PUT,/login,200,3046
192.168.1.193,PUT,/cart,200,4345
192.168.1.81,GET,/products,500,455
192.168.1.121,POST,/home,200,4946
192.168.1.129,GET,/home,200,379
192.168.1.231,POST,/products,500,2915
192.168.1.187,GET,/login,200,2439
192.168.1.20,POST,/login,200,1652
192.168.1.103,GET,/login,200,2855
192.168.1.158,POST,/login,404,2422
192.168.1.161,GET,/cart,404,512
192.168.1.142,GET,/products,404,4595
192.168.1.245,POST,/login,200,4033
192.168.1.246,PUT,/login,200,1131
192.168.1.240,POST,/products,200,3088
192.168.1.61,GET,/products,200,2890
192.168.1.56,PUT,/cart,200,4352
192.168.1.120,PUT,/cart,500,3503
192.168.1.98,POST,/login,500,2625
192.168.1.40,PUT,/login,200,750
192.168.1.99,PUT,/login,200,1777
192.168.1.223,GET,/cart,200,1729
192.168.1.196,POST,/products,500,1131
192.168.1.164,PUT,/login,200,735
192.168.1.12,PUT,/products,500,4413
192.168.1.189,POST,/login,200,4212
192.168.1.219,POST,/login,200,4596
192.168.1.6,POST,/cart,404,4117
192.168.1.199,PUT,/login,404,4243
192.168.1.81,PUT,/cart,200,4627
192.168.1.174,POST,/products,404,1960
192.168.1.121,GET,/home,500,1342
192.168.1.159,POST,/cart,200,2044
192.168.1.77,GET,/home,404,2175
192.168.1.158,GET,/cart,500,3389
192.168.1.119,POST,/products,404,4537
192.168.1.196,GET,/products,500,4341
192.168.1.58,POST,/products,404,1342
192.168.1.233,PUT,/cart,404,3385
192.168.1.42,GET,/home,200,874
192.168.1.243,POST,/login,200,1413
192.168.1.83,POST,/products,404,4894
192.168.1.146,POST,/cart,200,4542
192.168.1.5,PUT,/cart,404,3119
192.168.1.211,POST,/products,200,2491
192.168.1.159,POST,/login,200,1355
192.168.1.9,GET,/login,500,4014
192.168.1.20,POST,/login,404,409
192.168.1.105,POST,/home,200,702
192.168.1.179,GET,/cart,200,1871
192.168.1.185,GET,/cart,500,3656
192.168.1.237,POST,/login,200,4827
192.168.1.28,POST,/home,200,1206
192.168.1.43,POST,/login,200,2627
192.168.1.224,PUT,/cart,200,2208
192.168.1.103,GET,/home,404,2168
192.168.1.128,PUT,/login,404,1156
192.168.1.197,PUT,/cart,500,4085
192.168.1.22,GET,/cart,200,2977
192.168.1.71,PUT,/home,200,774
192.168.1.56,POST,/home,200,1528
192.168.1.191,POST,/login,200,835
192.168.1.209,PUT,/login,200,3754
192.168.1.240,POST,/cart,404,1777
192.168.1.126,POST,/home,200,1327
192.168.1.198,GET,/products,200,650
192.168.1.94,POST,/home,200,3436
192.168.1.95,POST,/home,200,2976
192.168.1.10,PUT,/cart,200,3622
192.168.1.35,PUT,/products,200,1627
192.168.1.63,PUT,/products,200,1824
192.168.1.45,GET,/cart,500,2657
192.168.1.141,POST,/home,200,3469
192.168.1.197,PUT,/cart,200,2381
192.168.1.140,GET,/login,500,1479
192.168.1.79,POST,/products,404,860
192.168.1.193,GET,/products,500,902
192.168.1.125,POST,/products,200,4554
192.168.1.101,POST,/cart,404,2837
192.168.1.78,POST,/products,200,2685
192.168.1.154,GET,/login,200,680
192.168.1.30,PUT,/products,500,3949
192.168.1.166,PUT,/home,404,3476
192.168.1.6,POST,/products,200,4984
192.168.1.200,PUT,/home,404,3887
192.168.1.65,GET,/login,404,1127
192.168.1.123,PUT,/products,200,3395
192.168.1.201,GET,/login,404,358
192.168.1.142,GET,/cart,500,1112
192.168.1.177,GET,/products,200,2572
192.168.1.110,POST,/cart,500,641
192.168.1.63,GET,/home,500,1190
192.168.1.22,PUT,/products,200,4714
192.168.1.112,GET,/products,404,4302
192.168.1.146,PUT,/login,200,4309
192.168.1.128,PUT,/home,200,3417
192.168.1.189,GET,/home,500,1226
192.168.1.210,PUT,/home,200,218
192.168.1.19,POST,/login,200,255
192.168.1.73,PUT,/cart,200,725
192.168.1.180,PUT,/home,200,4957
192.168.1.52,POST,/cart,200,3364
192.168.1.89,PUT,/cart,200,4168
192.168.1.132,GET,/home,200,755
192.168.1.169,POST,/products,200,2351
192.168.1.188,PUT,/products,200,285
192.168.1.36,GET,/products,500,3690
192.168.1.105,POST,/login,200,3725
192.168.1.208,GET,/home,200,3476
192.168.1.74,PUT,/products,500,2146
192.168.1.103,GET,/products,200,1827
192.168.1.211,GET,/cart,404,4637
192.168.1.124,PUT,/cart,200,1132
192.168.1.7,POST,/cart,200,2217
192.168.1.24,POST,/home,500,2576
192.168.1.136,POST,/login,200,3220
192.168.1.229,GET,/products,200,4944
192.168.1.252,POST,/home,200,1715
192.168.1.103,GET,/products,404,4295
192.168.1.201,GET,/home,404,3845
192.168.1.195,GET,/products,404,1444
192.168.1.228,POST,/login,404,1776
192.168.1.47,POST,/home,500,237
192.168.1.18,POST,/login,404,2246
192.168.1.21,POST,/products,404,4656
192.168.1.45,PUT,/login,500,4961
192.168.1.240,PUT,/cart,404,3857
192.168.1.62,GET,/products,200,3055
192.168.1.87,PUT,/cart,200,314
192.168.1.46,PUT,/login,200,3452
192.168.1.245,GET,/login,200,271
192.168.1.208,GET,/home,200,310
192.168.1.143,GET,/home,200,3844
192.168.1.166,GET,/products,404,447
192.168.1.195,GET,/login,200,3669
192.168.1.248,PUT,/login,500,601
192.168.1.166,PUT,/home,500,4314
192.168.1.198,POST,/cart,200,2557
192.168.1.168,GET,/products,200,623
192.168.1.221,POST,/login,404,3250
192.168.1.205,PUT,/cart,200,4524
192.168.1.54,GET,/home,200,902
192.168.1.29,GET,/products,200,211
192.168.1.22,PUT,/products,404,2061
192.168.1.128,GET,/cart,200,3823
192.168.1.175,PUT,/products,200,4754
192.168.1.230,PUT,/products,500,3916
192.168.1.37,POST,/cart,500,4689
192.168.1.109,GET,/login,200,1631
192.168.1.50,GET,/home,200,1085
192.168.1.172,POST,/products,200,1121
192.168.1.143,POST,/home,200,4946
192.168.1.76,POST,/cart,200,3006
192.168.1.42,GET,/products,200,1325
192.168.1.234,PUT,/login,500,1019
192.168.1.120,POST,/home,200,403
192.168.1.11,PUT,/products,200,333
192.168.1.217,GET,/login,200,2632
192.168.1.189,GET,/home,200,4171
192.168.1.209,GET,/home,200,4440
192.168.1.233,PUT,/products,500,4795
192.168.1.146,PUT,/products,200,1322
192.168.1.188,GET,/home,200,4157
192.168.1.134,PUT,/products,200,3027
192.168.1.4,GET,/products,500,3015
192.168.1.125,POST,/products,500,1553
192.168.1.59,PUT,/products,200,1326
192.168.1.81,POST,/cart,404,416
192.168.1.193,GET,/home,200,1313
192.168.1.150,PUT,/products,200,1329
192.168.1.11,POST,/login,200,1834
192.168.1.25,GET,/home,200,4291
192.168.1.248,PUT,/home,404,597
192.168.1.59,GET,/home,200,2489
192.168.1.135,GET,/cart,200,2491
192.168.1.7,PUT,/home,200,2419
192.168.1.18,PUT,/home,200,460
192.168.1.72,POST,/products,200,4855
192.168.1.171,GET,/products,200,2437
192.168.1.80,PUT,/cart,200,2084
192.168.1.174,PUT,/products,500,2064
192.168.1.197,PUT,/login,200,2370
192.168.1.195,PUT,/home,200,4085
192.168.1.168,POST,/home,500,3988
192.168.1.205,PUT,/login,200,2909
192.168.1.97,PUT,/cart,200,2543
192.168.1.246,POST,/cart,500,2495
192.168.1.153,POST,/products,404,4371
192.168.1.155,GET,/cart,404,359
192.168.1.16,POST,/products,500,4516
192.168.1.40,POST,/products,200,2904
192.168.1.9,POST,/login,200,1612
192.168.1.105,PUT,/login,500,1250
192.168.1.36,PUT,/products,200,2484
192.168.1.78,PUT,/cart,200,1545
192.168.1.135,PUT,/login,200,534
192.168.1.240,GET,/cart,500,4704
192.168.1.188,PUT,/login,200,2042
192.168.1.193,POST,/products,500,3598
192.168.1.54,GET,/home,500,768
192.168.1.150,POST,/home,500,4013
192.168.1.187,POST,/home,404,1040
192.168.1.136,PUT,/products,200,2977
192.168.1.27,POST,/home,200,3681
192.168.1.140,POST,/home,200,2069
192.168.1.234,GET,/login,404,3290
192.168.1.165,GET,/home,404,770
192.168.1.179,POST,/home,404,614
192.168.1.6,POST,/products,200,4721
192.168.1.210,GET,/home,200,4900
192.168.1.111,PUT,/products,200,618
192.168.1.156,PUT,/products,404,1204
192.168.1.212,PUT,/cart,200,3928
192.168.1.98,PUT,/login,200,551
192.168.1.211,POST,/products,404,926
192.168.1.21,GET,/cart,200,2936
192.168.1.178,GET,/cart,200,4840
192.168.1.150,POST,/login,200,2987
192.168.1.200,GET,/login,500,4221
192.168.1.78,PUT,/login,200,2423
192.168.1.44,POST,/home,500,4521
192.168.1.226,PUT,/cart,500,701
192.168.1.18,PUT,/cart,200,2822
192.168.1.61,POST,/login,200,3448
192.168.1.98,PUT,/cart,200,710
192.168.1.83,PUT,/home,500,3968
192.168.1.102,PUT,/login,500,1399
192.168.1.129,PUT,/products,200,2155
192.168.1.1,PUT,/home,404,2364
192.168.1.66,POST,/home,200,4952
192.168.1.65,POST,/products,200,4637
192.168.1.193,PUT,/products,200,1682
192.168.1.161,POST,/login,200,2786
192.168.1.168,GET,/home,200,3091
